"","EMT_ID","ERE88","DATE","Value","theta"
"6876","SW-QQ",120.26,2015-01-15,114.875,5.38500000000001
"6877","SW-N7",125.84,2015-01-15,126.62,-0.780000000000001
"6878","SW-N9",129.33,2015-01-15,123.133870967742,6.19612903225807
"6879","SW-QD",131.22,2015-01-15,130.42,0.800000000000011
"6880","SW-QN",132.435,2015-01-15,130.25,2.185
"6881","SW-QK",133.31,2015-01-15,132.07,1.24000000000001
"6882","SW-N5",134.16,2015-01-15,134.077,0.0829999999999984
"6883","SW-N4",134.32,2015-01-15,133.267,1.053
"6884","SW-N6",134.43,2015-01-15,133.843666666667,0.586333333333357
"6885","SW-QM",143.52,2015-01-15,140.15,3.37
"6886","SW-QL",149.17,2015-01-15,138.01,11.16
"6887","SJ-LD",26.49,2015-02-15,21.9464285714286,4.54357142857143
"6888","SJ-LI",42.01,2015-02-15,37.2221428571429,4.78785714285714
"6889","SJ-AJ",52.32,2015-02-15,48.3242857142857,3.99571428571429
"6890","SF-N2",63.05,2015-02-15,63.0867857142857,-0.0367857142857204
"6891","SF-LB",63.42,2015-02-15,63.7664285714286,-0.346428571428568
"6892","SF-N1",63.71,2015-02-15,65.3667857142857,-1.65678571428572
"6893","SW-LE",64.07,2015-02-15,62.91,1.16000000000001
"6894","SJ-N2",65.89,2015-02-15,64.6225,1.2675
"6895","SF-LA",66.6,2015-02-15,67.1228571428571,-0.522857142857134
"6896","SF-XZ",67.29,2015-02-15,66.8321428571429,0.457857142857151
"6897","SJ-EV",67.88,2015-02-15,63.3192857142857,4.56071428571428
"6898","SW-LG",68.11,2015-02-15,65.31,2.80000000000001
"6899","SJ-LB",68.35,2015-02-15,60.0274821428571,8.32251785714285
"6900","SJ-N1",68.55,2015-02-15,65.8582142857143,2.69178571428571
"6901","SJ-LA",69.35,2015-02-15,69.0814285714286,0.26857142857142
"6902","SW-LH",69.97,2015-02-15,69.75,0.220000000000013
"6903","SW-QF",70.1,2015-02-15,68.48,1.61999999999999
"6904","SW-LF",71.23,2015-02-15,70.45,0.780000000000001
"6905","SJ-LL",73,2015-02-15,73.3942857142857,-0.394285714285715
"6906","SW-QH",85.17,2015-02-15,84.95,0.219999999999999
"6907","SJ-LH",86.45,2015-02-15,82.5192857142857,3.93071428571429
"6908","SJ-LF",86.76,2015-02-15,81.99,4.77000000000001
"6909","SJ-QA",89.49,2015-02-15,82.251,7.239
"6910","SW-QB",90.89,2015-02-15,89.14,1.75
"6911","SW-LI",92.88,2015-02-15,92.37,0.510000000000005
"6912","SW-QC",93.63,2015-02-15,91.93,1.69999999999999
"6913","SW-QI",93.79,2015-02-15,91.68,2.10999999999999
"6914","SW-QA",95.17,2015-02-15,94.02,1.15000000000001
"6915","SJ-LE",95.8,2015-02-15,86.8953571428571,8.90464285714286
"6916","SJ-LJ",96.42,2015-02-15,96.1657142857143,0.254285714285714
"6917","SJ-QB",96.54,2015-02-15,95.2,1.34000000000002
"6918","SJ-QC",96.74,2015-02-15,90.148,6.592
"6919","SW-LJ",97.25,2015-02-15,96.91,0.340000000000003
"6920","SW-LK",97.8,2015-02-15,97.73,0.0699999999999932
"6921","SW-N3",98.397,2015-02-15,97.05,1.34700000000001
"6922","SW-LM",99.81,2015-02-15,99.75,0.0599999999999881
"6923","SW-N1",100.83,2015-02-15,100.13,0.700000000000003
"6924","SF-YK",101.689,2015-02-15,100.44,1.249
"6925","SW-QO",101.86,2015-02-15,99.91,1.95
"6926","SW-N2",102.01,2015-02-15,101.6,0.410000000000011
"6927","SW-JJ",104.63,2015-02-15,102.2,2.42999999999999
"6928","SW-QJ",105.06,2015-02-15,104.5,0.560000000000002
"6929","SW-AA",105.95,2015-02-15,105.61,0.340000000000003
"6930","SW-QE",110.29,2015-02-15,109.235,1.05499999999999
"6931","SW-MM",110.38,2015-02-15,103.3,7.08
"6932","SJ-LC",117.96,2015-02-15,116.783571428571,1.17642857142856
"6933","SW-N8",119.109,2015-02-15,116.5815,2.52749999999999
"6934","SW-QQ",120.26,2015-02-15,115.105,5.155
"6935","SW-N7",125.84,2015-02-15,126.565,-0.724999999999994
"6936","SW-N9",129.33,2015-02-15,122.921857142857,6.40814285714286
"6937","SW-QD",131.22,2015-02-15,130.62,0.599999999999994
"6938","SW-QN",132.435,2015-02-15,130.6,1.83500000000001
"6939","SW-QK",133.31,2015-02-15,132.01,1.30000000000001
"6940","SW-N5",134.16,2015-02-15,134.093666666667,0.0663333333333469
"6941","SW-N4",134.32,2015-02-15,133.277,1.04300000000001
"6942","SW-N6",134.43,2015-02-15,133.553666666667,0.876333333333321
"6943","SW-QM",143.52,2015-02-15,140.25,3.27000000000001
"6944","SW-QL",149.17,2015-02-15,138.26,10.91
"6945","SJ-LD",26.49,2015-03-15,21.668064516129,4.82193548387097
"6946","SJ-LI",42.01,2015-03-15,36.9677419354839,5.04225806451613
"6947","SJ-AJ",52.32,2015-03-15,48.1738709677419,4.14612903225807
"6948","SF-N2",63.05,2015-03-15,63.1325806451613,-0.0825806451612934
"6949","SF-LB",63.42,2015-03-15,63.8958064516129,-0.475806451612904
"6950","SF-N1",63.71,2015-03-15,65.3558064516129,-1.64580645161291
"6951","SW-LE",64.07,2015-03-15,63.125,0.945000000000007
"6952","SJ-N2",65.89,2015-03-15,64.1375,1.7525
"6953","SF-LA",66.6,2015-03-15,67.2929032258065,-0.692903225806447
"6954","SF-XZ",67.29,2015-03-15,67.1248387096774,0.165161290322587
"6955","SJ-EV",67.88,2015-03-15,63.1093548387097,4.77064516129032
"6956","SW-LG",68.11,2015-03-15,64.965,3.14500000000001
"6957","SJ-LB",68.35,2015-03-15,59.9455096774194,8.40449032258064
"6958","SJ-N1",68.55,2015-03-15,65.59,2.95999999999999
"6959","SJ-LA",69.35,2015-03-15,68.9522580645161,0.397741935483864
"6960","SW-LH",69.97,2015-03-15,69.44,0.530000000000015
"6961","SW-QF",70.1,2015-03-15,68.72,1.38
"6962","SW-LF",71.23,2015-03-15,70.365,0.864999999999995
"6963","SJ-LL",73,2015-03-15,73.2996774193548,-0.299677419354836
"6964","SW-QH",85.17,2015-03-15,84.71,0.460000000000008
"6965","SJ-LH",86.45,2015-03-15,82.6209677419355,3.82903225806452
"6966","SJ-LF",86.76,2015-03-15,82.0796774193548,4.68032258064517
"6967","SJ-QA",89.49,2015-03-15,82.181,7.309
"6968","SW-QB",90.89,2015-03-15,89.1,1.79000000000001
"6969","SW-LI",92.88,2015-03-15,92.04,0.840000000000003
"6970","SW-QC",93.63,2015-03-15,92.08,1.55
"6971","SW-QI",93.79,2015-03-15,91.91,1.88
"6972","SW-QA",95.17,2015-03-15,94.12,1.05
"6973","SJ-LE",95.8,2015-03-15,86.8912903225806,8.90870967741935
"6974","SJ-LJ",96.42,2015-03-15,96.0945161290323,0.325483870967744
"6975","SJ-QB",96.54,2015-03-15,95.2766666666667,1.26333333333334
"6976","SJ-QC",96.74,2015-03-15,90.3,6.44
"6977","SW-LJ",97.25,2015-03-15,96.46,0.790000000000006
"6978","SW-LK",97.8,2015-03-15,97.52,0.280000000000001
"6979","SW-N3",98.397,2015-03-15,97.59,0.807000000000002
"6980","SW-LM",99.81,2015-03-15,99.53,0.279999999999987
"6981","SW-N1",100.83,2015-03-15,99.75,1.08
"6982","SF-YK",101.689,2015-03-15,100.197419354839,1.49158064516128
"6983","SW-QO",101.86,2015-03-15,100.05,1.81
"6984","SW-N2",102.01,2015-03-15,101.03,0.980000000000004
"6985","SW-JJ",104.63,2015-03-15,101.7,2.92999999999999
"6986","SW-QJ",105.06,2015-03-15,103.66,1.40000000000001
"6987","SW-AA",105.95,2015-03-15,105.44,0.510000000000005
"6988","SW-QE",110.29,2015-03-15,109.42,0.86999999999999
"6989","SW-MM",110.38,2015-03-15,103.5,6.88
"6990","SJ-LC",117.96,2015-03-15,116.653548387097,1.30645161290322
"6991","SW-N8",119.109,2015-03-15,116.5115,2.59749999999998
"6992","SW-QQ",120.26,2015-03-15,115.02,5.24000000000001
"6993","SW-N7",125.84,2015-03-15,126.61,-0.769999999999996
"6994","SW-N9",129.33,2015-03-15,122.978064516129,6.35193548387097
"6995","SW-QD",131.22,2015-03-15,130.85,0.370000000000005
"6996","SW-QN",132.435,2015-03-15,130.6,1.83500000000001
"6997","SW-QK",133.31,2015-03-15,131.99,1.31999999999999
"6998","SW-N5",134.16,2015-03-15,134.143666666667,0.0163333333333355
"6999","SW-N4",134.32,2015-03-15,133.240333333333,1.07966666666667
"7000","SW-N6",134.43,2015-03-15,133.937,0.492999999999995
"7001","SW-QM",143.52,2015-03-15,140.23,3.29000000000002
"7002","SW-QL",149.17,2015-03-15,138.45,10.72
"7003","SJ-LD",26.49,2015-04-15,21.4156666666667,5.07433333333333
"7004","SJ-LI",42.01,2015-04-15,36.301,5.709
"7005","SJ-AJ",52.32,2015-04-15,48.166,4.154
"7006","SF-N2",63.05,2015-04-15,62.8656666666667,0.184333333333328
"7007","SF-LB",63.42,2015-04-15,63.9333333333333,-0.513333333333335
"7008","SF-N1",63.71,2015-04-15,65.2,-1.49000000000001
"7009","SW-LE",64.07,2015-04-15,61.89,2.18000000000001
"7010","SJ-N2",65.89,2015-04-15,64.0125,1.8775
"7011","SF-LA",66.6,2015-04-15,67.1526666666667,-0.552666666666653
"7012","SF-XZ",67.29,2015-04-15,67.326,-0.0359999999999872
"7013","SJ-EV",67.88,2015-04-15,61.5928571428571,6.28714285714285
"7014","SW-LG",68.11,2015-04-15,64.185,3.92500000000001
"7015","SJ-LB",68.35,2015-04-15,59.6705433333333,8.67945666666666
"7016","SJ-N1",68.55,2015-04-15,65.4506666666667,3.09933333333333
"7017","SJ-LA",69.35,2015-04-15,68.8156666666667,0.534333333333322
"7018","SW-LH",69.97,2015-04-15,67.895,2.075
"7019","SW-QF",70.1,2015-04-15,68.55,1.55
"7020","SW-LF",71.23,2015-04-15,70.035,1.19500000000001
"7021","SJ-LL",73,2015-04-15,73.216,-0.215999999999994
"7022","SW-QH",85.17,2015-04-15,84.81,0.359999999999999
"7023","SJ-LH",86.45,2015-04-15,82.3634482758621,4.08655172413793
"7024","SJ-LF",86.76,2015-04-15,81.9063333333333,4.85366666666667
"7025","SJ-QA",89.49,2015-04-15,81.9076666666667,7.58233333333334
"7026","SW-QB",90.89,2015-04-15,89.06,1.83
"7027","SW-LI",92.88,2015-04-15,92.65,0.230000000000004
"7028","SW-QC",93.63,2015-04-15,91.74,1.89
"7029","SW-QI",93.79,2015-04-15,92.09,1.69999999999999
"7030","SW-QA",95.17,2015-04-15,93.72,1.45
"7031","SJ-LE",95.8,2015-04-15,86.5836666666667,9.21633333333334
"7032","SJ-LJ",96.42,2015-04-15,95.8756666666667,0.544333333333341
"7033","SJ-QB",96.54,2015-04-15,95.05,1.48999999999999
"7034","SJ-QC",96.74,2015-04-15,90.29,6.44999999999999
"7035","SW-LJ",97.25,2015-04-15,96.23,1.02
"7036","SW-LK",97.8,2015-04-15,97.31,0.489999999999995
"7037","SW-N3",98.397,2015-04-15,96.72,1.67700000000001
"7038","SW-LM",99.81,2015-04-15,99.53,0.279999999999987
"7039","SW-N1",100.83,2015-04-15,99.46,1.37
"7040","SF-YK",101.689,2015-04-15,99.9886666666667,1.70033333333333
"7041","SW-QO",101.86,2015-04-15,99.75,2.11
"7042","SW-N2",102.01,2015-04-15,100.51,1.5
"7043","SW-JJ",104.63,2015-04-15,101.35,3.28
"7044","SW-QJ",105.06,2015-04-15,103.29,1.77
"7045","SW-AA",105.95,2015-04-15,105.43,0.519999999999996
"7046","SW-QE",110.29,2015-04-15,109.2725,1.01749999999998
"7047","SW-MM",110.38,2015-04-15,103.12,7.25999999999999
"7048","SJ-LC",117.96,2015-04-15,116.419666666667,1.54033333333332
"7049","SW-N8",119.109,2015-04-15,115.722333333333,3.38666666666667
"7050","SW-QQ",120.26,2015-04-15,114.94,5.32000000000001
"7051","SW-N7",125.84,2015-04-15,126.175,-0.334999999999994
"7052","SW-N9",129.33,2015-04-15,122.457727272727,6.87227272727274
"7053","SW-QD",131.22,2015-04-15,130.38,0.840000000000003
"7054","SW-QN",132.435,2015-04-15,130.4,2.035
"7055","SW-QK",133.31,2015-04-15,131.73,1.58000000000001
"7056","SW-N5",134.16,2015-04-15,133.892,0.268000000000001
"7057","SW-N4",134.32,2015-04-15,133.037,1.28300000000002
"7058","SW-N6",134.43,2015-04-15,133.512,0.918000000000006
"7059","SW-QM",143.52,2015-04-15,140.12,3.40000000000001
"7060","SW-QL",149.17,2015-04-15,138.29,10.88
"7061","SJ-LD",26.49,2015-05-15,20.897,5.593
"7062","SJ-LI",42.01,2015-05-15,35.3722580645161,6.63774193548387
"7063","SJ-AJ",52.32,2015-05-15,47.82,4.5
"7064","SF-N2",63.05,2015-05-15,61.82,1.23
"7065","SF-LB",63.42,2015-05-15,63.0758064516129,0.344193548387096
"7066","SF-N1",63.71,2015-05-15,64.0790322580645,-0.369032258064522
"7067","SW-LE",64.07,2015-05-15,60.635,3.43500000000001
"7068","SJ-N2",65.89,2015-05-15,63.668,2.222
"7069","SF-LA",66.6,2015-05-15,66.4583870967742,0.14161290322582
"7070","SF-XZ",67.29,2015-05-15,66.6945161290323,0.59548387096774
"7071","SJ-EV",67.88,2015-05-15,60.2958064516129,7.58419354838709
"7072","SW-LG",68.11,2015-05-15,63.25,4.86000000000001
"7073","SJ-LB",68.35,2015-05-15,58.9978516129032,9.35214838709677
"7074","SJ-N1",68.55,2015-05-15,65.1206451612903,3.42935483870967
"7075","SJ-LA",69.35,2015-05-15,68.5932258064516,0.756774193548381
"7076","SW-LH",69.97,2015-05-15,66.99,2.98
"7077","SW-QF",70.1,2015-05-15,68.74,1.36
"7078","SW-LF",71.23,2015-05-15,69.395,1.83499999999999
"7079","SJ-LL",73,2015-05-15,72.9029032258065,0.0970967741935453
"7080","SW-QH",85.17,2015-05-15,84.59,0.579999999999998
"7081","SJ-LH",86.45,2015-05-15,81.9606451612903,4.48935483870967
"7082","SJ-LF",86.76,2015-05-15,81.5145161290323,5.24548387096775
"7083","SJ-QA",89.49,2015-05-15,NA,NA
"7084","SW-QB",90.89,2015-05-15,88.89,2
"7085","SW-LI",92.88,2015-05-15,90.38,2.50000000000001
"7086","SW-QC",93.63,2015-05-15,92.07,1.56
"7087","SW-QI",93.79,2015-05-15,91.68,2.10999999999999
"7088","SW-QA",95.17,2015-05-15,93.22,1.95
"7089","SJ-LE",95.8,2015-05-15,86.3125806451613,9.48741935483871
"7090","SJ-LJ",96.42,2015-05-15,95.6103225806452,0.809677419354841
"7091","SJ-QB",96.54,2015-05-15,94.7225,1.81750000000001
"7092","SJ-QC",96.74,2015-05-15,89.928,6.812
"7093","SW-LJ",97.25,2015-05-15,94.36,2.89
"7094","SW-LK",97.8,2015-05-15,95.68,2.11999999999999
"7095","SW-N3",98.397,2015-05-15,96.09,2.307
"7096","SW-LM",99.81,2015-05-15,97.72,2.08999999999999
"7097","SW-N1",100.83,2015-05-15,98.27,2.56
"7098","SF-YK",101.689,2015-05-15,99.5341935483871,2.1548064516129
"7099","SW-QO",101.86,2015-05-15,99.41,2.45
"7100","SW-N2",102.01,2015-05-15,99.53,2.48
"7101","SW-JJ",104.63,2015-05-15,100.72,3.91
"7102","SW-QJ",105.06,2015-05-15,103,2.06
"7103","SW-AA",105.95,2015-05-15,104.88,1.07000000000001
"7104","SW-QE",110.29,2015-05-15,109.24,1.05
"7105","SW-MM",110.38,2015-05-15,102.84,7.53999999999999
"7106","SJ-LC",117.96,2015-05-15,116.154193548387,1.8058064516129
"7107","SW-N8",119.109,2015-05-15,115.304,3.80499999999999
"7108","SW-QQ",120.26,2015-05-15,114.54,5.72000000000001
"7109","SW-N7",125.84,2015-05-15,125.695,0.14500000000001
"7110","SW-N9",129.33,2015-05-15,121.817419354839,7.51258064516131
"7111","SW-QD",131.22,2015-05-15,130.32,0.900000000000006
"7112","SW-QN",132.435,2015-05-15,130.3,2.13499999999999
"7113","SW-QK",133.31,2015-05-15,131.39,1.92000000000002
"7114","SW-N5",134.16,2015-05-15,133.473666666667,0.686333333333323
"7115","SW-N4",134.32,2015-05-15,132.707,1.613
"7116","SW-N6",134.43,2015-05-15,131.977,2.453
"7117","SW-QM",143.52,2015-05-15,140.15,3.37
"7118","SW-QL",149.17,2015-05-15,138.31,10.86
"7119","SJ-LD",26.49,2015-06-15,20.5833333333333,5.90666666666667
"7120","SJ-LI",42.01,2015-06-15,34.8226666666667,7.18733333333333
"7121","SJ-AJ",52.32,2015-06-15,47.7227586206897,4.59724137931035
"7122","SF-N2",63.05,2015-06-15,62.7453333333333,0.304666666666662
"7123","SF-LB",63.42,2015-06-15,63.6176666666667,-0.197666666666663
"7124","SF-N1",63.71,2015-06-15,64.9926666666667,-1.28266666666667
"7125","SW-LE",64.07,2015-06-15,59.91,4.16000000000001
"7126","SJ-N2",65.89,2015-06-15,63.3975,2.49249999999999
"7127","SF-LA",66.6,2015-06-15,66.841,-0.240999999999985
"7128","SF-XZ",67.29,2015-06-15,67.2213333333333,0.0686666666666724
"7129","SJ-EV",67.88,2015-06-15,59.2486666666667,8.63133333333333
"7130","SW-LG",68.11,2015-06-15,62.835,5.27500000000002
"7131","SJ-LB",68.35,2015-06-15,58.54471,9.80528999999999
"7132","SJ-N1",68.55,2015-06-15,65.1406896551724,3.40931034482759
"7133","SJ-LA",69.35,2015-06-15,68.788275862069,0.561724137931023
"7134","SW-LH",69.97,2015-06-15,67.38,2.59000000000002
"7135","SW-QF",70.1,2015-06-15,68.49,1.61
"7136","SW-LF",71.23,2015-06-15,69.09,2.14
"7137","SJ-LL",73,2015-06-15,72.752,0.248000000000005
"7138","SW-QH",85.17,2015-06-15,84.79,0.379999999999995
"7139","SJ-LH",86.45,2015-06-15,82.0836666666667,4.36633333333333
"7140","SJ-LF",86.76,2015-06-15,81.2956666666667,5.46433333333334
"7141","SJ-QA",89.49,2015-06-15,81.2938571428571,8.19614285714286
"7142","SW-QB",90.89,2015-06-15,89.28,1.61
"7143","SW-LI",92.88,2015-06-15,91.44,1.44000000000001
"7144","SW-QC",93.63,2015-06-15,91.52,2.11
"7145","SW-QI",93.79,2015-06-15,92.24,1.55
"7146","SW-QA",95.17,2015-06-15,93.5,1.67
"7147","SJ-LE",95.8,2015-06-15,86.3493333333333,9.45066666666666
"7148","SJ-LJ",96.42,2015-06-15,95.372,1.048
"7149","SJ-QB",96.54,2015-06-15,94.34,2.2
"7150","SJ-QC",96.74,2015-06-15,89.918,6.82199999999999
"7151","SW-LJ",97.25,2015-06-15,94.57,2.68000000000001
"7152","SW-LK",97.8,2015-06-15,96.21,1.59
"7153","SW-N3",98.397,2015-06-15,97.12,1.277
"7154","SW-LM",99.81,2015-06-15,99.22,0.589999999999989
"7155","SW-N1",100.83,2015-06-15,98.36,2.47
"7156","SF-YK",101.689,2015-06-15,99.1983333333333,2.49066666666666
"7157","SW-QO",101.86,2015-06-15,99.73,2.13
"7158","SW-N2",102.01,2015-06-15,100.04,1.97
"7159","SW-JJ",104.63,2015-06-15,101.05,3.58
"7160","SW-QJ",105.06,2015-06-15,103.63,1.43000000000001
"7161","SW-AA",105.95,2015-06-15,105.11,0.840000000000003
"7162","SW-QE",110.29,2015-06-15,109.586,0.703999999999994
"7163","SW-MM",110.38,2015-06-15,103.27,7.11
"7164","SJ-LC",117.96,2015-06-15,115.988666666667,1.97133333333333
"7165","SW-N8",119.109,2015-06-15,115.944,3.16499999999999
"7166","SW-QQ",120.26,2015-06-15,114.505,5.75500000000001
"7167","SW-N7",125.84,2015-06-15,125.57,0.27000000000001
"7168","SW-N9",129.33,2015-06-15,121.619,7.71100000000001
"7169","SW-QD",131.22,2015-06-15,130.38,0.840000000000003
"7170","SW-QN",132.435,2015-06-15,130.35,2.08500000000001
"7171","SW-QK",133.31,2015-06-15,132.03,1.28
"7172","SW-N5",134.16,2015-06-15,133.740333333333,0.419666666666672
"7173","SW-N4",134.32,2015-06-15,132.913666666667,1.40633333333332
"7174","SW-N6",134.43,2015-06-15,133.050333333333,1.37966666666668
"7175","SW-QM",143.52,2015-06-15,140.32,3.20000000000002
"7176","SW-QL",149.17,2015-06-15,138.19,10.98
"7177","SJ-LD",26.49,2015-07-15,20.8632258064516,5.62677419354839
"7178","SJ-LI",42.01,2015-07-15,35.5222580645161,6.48774193548387
"7179","SJ-AJ",52.32,2015-07-15,48.4835483870968,3.83645161290323
"7180","SF-N2",63.05,2015-07-15,63.3258064516129,-0.275806451612908
"7181","SF-LB",63.42,2015-07-15,63.6525806451613,-0.232580645161292
"7182","SF-N1",63.71,2015-07-15,65.6558064516129,-1.94580645161291
"7183","SW-LE",64.07,2015-07-15,59.09,4.98
"7184","SJ-N2",65.89,2015-07-15,64.1,1.79000000000001
"7185","SF-LA",66.6,2015-07-15,67.4064516129032,-0.806451612903217
"7186","SF-XZ",67.29,2015-07-15,67.1670967741936,0.122903225806454
"7187","SJ-EV",67.88,2015-07-15,59.3745161290323,8.50548387096774
"7188","SW-LG",68.11,2015-07-15,62.105,6.00500000000001
"7189","SJ-LB",68.35,2015-07-15,58.3640419354839,9.98595806451612
"7190","SJ-N1",68.55,2015-07-15,65.7261290322581,2.82387096774194
"7191","SJ-LA",69.35,2015-07-15,68.5338709677419,0.816129032258061
"7192","SW-LH",69.97,2015-07-15,68.11,1.86000000000001
"7193","SW-QF",70.1,2015-07-15,69.09,1.00999999999999
"7194","SW-LF",71.23,2015-07-15,68.72,2.51000000000001
"7195","SJ-LL",73,2015-07-15,72.678064516129,0.321935483870959
"7196","SW-QH",85.17,2015-07-15,84.78,0.390000000000001
"7197","SJ-LH",86.45,2015-07-15,82.2825806451613,4.16741935483871
"7198","SJ-LF",86.76,2015-07-15,81.4051612903226,5.35483870967742
"7199","SJ-QA",89.49,2015-07-15,81.915,7.575
"7200","SW-QB",90.89,2015-07-15,89.23,1.66
"7201","SW-LI",92.88,2015-07-15,90.62,2.26000000000001
"7202","SW-QC",93.63,2015-07-15,93.24,0.390000000000001
"7203","SW-QI",93.79,2015-07-15,92.45,1.33999999999999
"7204","SW-QA",95.17,2015-07-15,94.02,1.15000000000001
"7205","SJ-LE",95.8,2015-07-15,86.2948387096774,9.50516129032258
"7206","SJ-LJ",96.42,2015-07-15,95.4283870967742,0.991612903225814
"7207","SJ-QB",96.54,2015-07-15,94.1375,2.4025
"7208","SJ-QC",96.74,2015-07-15,90.39,6.34999999999999
"7209","SW-LJ",97.25,2015-07-15,95.91,1.34
"7210","SW-LK",97.8,2015-07-15,96.68,1.11999999999999
"7211","SW-N3",98.397,2015-07-15,96.61,1.78700000000001
"7212","SW-LM",99.81,2015-07-15,100.43,-0.620000000000019
"7213","SW-N1",100.83,2015-07-15,98.99,1.84
"7214","SF-YK",101.689,2015-07-15,99.7035483870968,1.98545161290322
"7215","SW-QO",101.86,2015-07-15,100.23,1.63
"7216","SW-N2",102.01,2015-07-15,100.98,1.03
"7217","SW-JJ",104.63,2015-07-15,101.9,2.72999999999999
"7218","SW-QJ",105.06,2015-07-15,103.97,1.09
"7219","SW-AA",105.95,2015-07-15,105.28,0.670000000000002
"7220","SW-QE",110.29,2015-07-15,109.9225,0.367499999999993
"7221","SW-MM",110.38,2015-07-15,103.54,6.83999999999999
"7222","SJ-LC",117.96,2015-07-15,116.109677419355,1.85032258064516
"7223","SW-N8",119.109,2015-07-15,115.979,3.13
"7224","SW-QQ",120.26,2015-07-15,115.055,5.205
"7225","SW-N7",125.84,2015-07-15,126.573333333333,-0.733333333333334
"7226","SW-N9",129.33,2015-07-15,123.458064516129,5.87193548387098
"7227","SW-QD",131.22,2015-07-15,130.65,0.569999999999993
"7228","SW-QN",132.435,2015-07-15,130.64,1.79500000000002
"7229","SW-QK",133.31,2015-07-15,132.1,1.21000000000001
"7230","SW-N5",134.16,2015-07-15,134.007,0.152999999999992
"7231","SW-N4",134.32,2015-07-15,133.213666666667,1.10633333333334
"7232","SW-N6",134.43,2015-07-15,133.590333333333,0.839666666666659
"7233","SW-QM",143.52,2015-07-15,140.4,3.12
"7234","SW-QL",149.17,2015-07-15,138.86,10.31
"7235","SJ-LD",26.49,2015-08-15,21.6306451612903,4.85935483870968
"7236","SJ-LI",42.01,2015-08-15,35.9406451612903,6.06935483870967
"7237","SJ-AJ",52.32,2015-08-15,48.1296774193548,4.19032258064516
"7238","SF-N2",63.05,2015-08-15,63.3074193548387,-0.25741935483871
"7239","SF-LB",63.42,2015-08-15,63.501935483871,-0.0819354838709643
"7240","SF-N1",63.71,2015-08-15,65.7093548387097,-1.99935483870968
"7241","SW-LE",64.07,2015-08-15,64.305,-0.234999999999999
"7242","SJ-N2",65.89,2015-08-15,64.6475,1.24249999999999
"7243","SF-LA",66.6,2015-08-15,67.4690322580645,-0.869032258064507
"7244","SF-XZ",67.29,2015-08-15,66.9896774193548,0.300322580645172
"7245","SJ-EV",67.88,2015-08-15,61.2129032258064,6.66709677419355
"7246","SW-LG",68.11,2015-08-15,68.155,-0.0449999999999875
"7247","SJ-LB",68.35,2015-08-15,58.4228161290323,9.92718387096774
"7248","SJ-N1",68.55,2015-08-15,66.3346666666667,2.21533333333333
"7249","SJ-LA",69.35,2015-08-15,68.6841935483871,0.665806451612895
"7250","SW-LH",69.97,2015-08-15,70.03,-0.0599999999999881
