delta,ZRPu,ZPPu,ZRPs,ZPPs
-5.36,0.066109654,0.09336376,0.622578051,0.518072654
-5.35,0.065713402,0.092537594,0.622267685,0.51881382
-5.34,0.065319061,0.091717392,0.621954895,0.519552237
-5.33,0.064926626,0.090903142,0.621639676,0.520287893
-5.32,0.06453609,0.090094827,0.621322026,0.521020773
-5.31,0.064147448,0.089292432,0.621001939,0.521750866
-5.3,0.063760692,0.088495942,0.620679414,0.522478159
-5.29,0.063375818,0.08770534,0.620354444,0.523202637
-5.28,0.06299282,0.086920611,0.620027028,0.523924289
-5.27,0.062611691,0.086141738,0.61969716,0.5246431
-5.26,0.062232425,0.085368704,0.619364837,0.525359059
-5.25,0.061855017,0.084601492,0.619030055,0.526072152
-5.24,0.06147946,0.083840085,0.618692811,0.526782365
-5.23,0.061105748,0.083084466,0.6183531,0.527489687
-5.22,0.060733876,0.082334617,0.618010918,0.528194103
-5.21,0.060363837,0.08159052,0.617666262,0.528895601
-5.2,0.059995624,0.080852157,0.617319127,0.529594168
-5.19,0.059629233,0.080119508,0.616969511,0.53028979
-5.18,0.059264657,0.079392556,0.616617408,0.530982455
-5.17,0.05890189,0.078671281,0.616262815,0.53167215
-5.16,0.058540926,0.077955665,0.615905729,0.53235886
-5.15,0.058181758,0.077245687,0.615546145,0.533042574
-5.14,0.057824381,0.076541328,0.615184059,0.533723277
-5.13,0.057468789,0.075842568,0.614819467,0.534400958
-5.12,0.057114975,0.075149387,0.614452367,0.535075602
-5.11,0.056762933,0.074461764,0.614082752,0.535747197
-5.1,0.056412657,0.073779679,0.613710621,0.536415729
-5.09,0.056064142,0.073103111,0.613335968,0.537081186
-5.08,0.05571738,0.072432038,0.612958791,0.537743554
-5.07,0.055372366,0.07176644,0.612579084,0.538402819
-5.06,0.055029094,0.071106295,0.612196845,0.539058969
-5.05,0.054687557,0.070451581,0.611812068,0.539711991
-5.04,0.05434775,0.069802275,0.611424751,0.54036187
-5.03,0.054009666,0.069158357,0.611034889,0.541008595
-5.02,0.053673299,0.068519802,0.610642479,0.541652151
-5.01,0.053338642,0.06788659,0.610247516,0.542292526
-5,0.053005691,0.067258696,0.609849997,0.542929706
-4.99,0.052674438,0.066636098,0.609449917,0.543563677
-4.98,0.052344877,0.066018772,0.609047274,0.544194427
-4.97,0.052017003,0.065406695,0.608642061,0.544821942
-4.96,0.051690809,0.064799843,0.608234277,0.545446209
-4.95,0.051366289,0.064198193,0.607823917,0.546067215
-4.94,0.051043436,0.06360172,0.607410976,0.546684945
-4.93,0.050722245,0.0630104,0.606995451,0.547299387
-4.92,0.05040271,0.062424208,0.606577339,0.547910527
-4.91,0.050084823,0.06184312,0.606156634,0.548518351
-4.9,0.04976858,0.061267111,0.605733334,0.549122847
-4.89,0.049453974,0.060696156,0.605307433,0.549724001
-4.88,0.049140998,0.060130229,0.604878929,0.550321799
-4.87,0.048829647,0.059569306,0.604447818,0.550916228
-4.86,0.048519915,0.059013361,0.604014094,0.551507274
-4.85,0.048211795,0.058462367,0.603577755,0.552094924
-4.84,0.04790528,0.057916299,0.603138796,0.552679163
-4.83,0.047600366,0.057375131,0.602697213,0.553259979
-4.82,0.047297046,0.056838837,0.602253002,0.553837358
-4.81,0.046995313,0.05630739,0.60180616,0.554411286
-4.8,0.046695161,0.055780764,0.601356683,0.554981749
-4.79,0.046396585,0.055258931,0.600904566,0.555548735
-4.78,0.046099578,0.054741865,0.600449805,0.556112228
-4.77,0.045804134,0.054229539,0.599992396,0.556672215
-4.76,0.045510247,0.053721926,0.599532337,0.557228683
-4.75,0.045217911,0.053218997,0.599069621,0.557781617
-4.74,0.044927119,0.052720727,0.598604246,0.558331005
-4.73,0.044637866,0.052227086,0.598136207,0.558876831
-4.72,0.044350145,0.051738047,0.597665501,0.559419082
-4.71,0.04406395,0.051253583,0.597192123,0.559957744
-4.7,0.043779275,0.050773665,0.59671607,0.560492804
-4.69,0.043496114,0.050298265,0.596237336,0.561024247
-4.68,0.043214461,0.049827354,0.59575592,0.561552058
-4.67,0.04293431,0.049360905,0.595271815,0.562076225
-4.66,0.042655655,0.048898888,0.594785019,0.562596733
-4.65,0.042378489,0.048441275,0.594295527,0.563113568
-4.64,0.042102806,0.047988036,0.593803336,0.563626716
-4.63,0.041828601,0.047539144,0.59330844,0.564136162
-4.62,0.041555867,0.047094569,0.592810837,0.564641893
-4.61,0.041284599,0.046654281,0.592310522,0.565143894
-4.6,0.04101479,0.046218252,0.591807491,0.565642151
-4.59,0.040746433,0.045786451,0.59130174,0.566136649
-4.58,0.040479524,0.045358851,0.590793265,0.566627375
-4.57,0.040214056,0.04493542,0.590282062,0.567114313
-4.56,0.039950023,0.044516129,0.589768127,0.56759745
-4.55,0.039687419,0.044100949,0.589251456,0.568076771
-4.54,0.039426238,0.043689849,0.588732045,0.568552261
-4.53,0.039166474,0.0432828,0.588209889,0.569023906
-4.52,0.038908121,0.042879771,0.587684985,0.569491692
-4.51,0.038651173,0.042480733,0.587157329,0.569955603
-4.5,0.038395624,0.042085655,0.586626916,0.570415625
-4.49,0.038141467,0.041694507,0.586093743,0.570871744
-4.48,0.037888698,0.041307258,0.585557805,0.571323944
-4.47,0.03763731,0.040923878,0.585019098,0.571772211
-4.46,0.037387297,0.040544337,0.584477619,0.57221653
-4.45,0.037138653,0.040168604,0.583933362,0.572656886
-4.44,0.036891373,0.039796649,0.583386325,0.573093264
-4.43,0.03664545,0.03942844,0.582836502,0.57352565
-4.42,0.036400878,0.039063947,0.582283891,0.573954028
-4.41,0.036157652,0.038703139,0.581728486,0.574378383
-4.4,0.035915766,0.038345986,0.581170284,0.5747987
-4.39,0.035675213,0.037992456,0.58060928,0.575214964
-4.38,0.035435988,0.037642519,0.580045471,0.57562716
-4.37,0.035198085,0.037296143,0.579478852,0.576035272
-4.36,0.034961499,0.036953298,0.578909419,0.576439286
-4.35,0.034726223,0.036613953,0.578337168,0.576839185
-4.34,0.034492251,0.036278076,0.577762095,0.577234955
-4.33,0.034259579,0.035945636,0.577184196,0.57762658
-4.32,0.034028199,0.035616603,0.576603467,0.578014044
-4.31,0.033798106,0.035290945,0.576019903,0.578397333
-4.3,0.033569295,0.034968632,0.575433501,0.578776429
-4.29,0.033341759,0.034649631,0.574844256,0.579151319
-4.28,0.033115493,0.034333912,0.574252164,0.579521985
-4.27,0.032890492,0.034021444,0.573657221,0.579888413
-4.26,0.032666749,0.033712195,0.573059423,0.580250586
-4.25,0.032444258,0.033406134,0.572458766,0.580608489
-4.24,0.032223015,0.033103231,0.571855245,0.580962105
-4.23,0.032003013,0.032803453,0.571248856,0.581311419
-4.22,0.031784246,0.03250677,0.570639596,0.581656414
-4.21,0.03156671,0.032213151,0.57002746,0.581997075
-4.2,0.031350398,0.031922564,0.569412443,0.582333385
-4.19,0.031135305,0.031634979,0.568794543,0.582665328
-4.18,0.030921424,0.031350363,0.568173753,0.582992888
-4.17,0.030708752,0.031068688,0.567550071,0.583316048
-4.16,0.030497281,0.03078992,0.566923493,0.583634792
-4.15,0.030287007,0.030514029,0.566294013,0.583949104
-4.14,0.030077923,0.030240985,0.565661628,0.584258967
-4.13,0.029870025,0.029970756,0.565026334,0.584564364
-4.12,0.029663307,0.029703311,0.564388126,0.584865278
-4.11,0.029457762,0.02943862,0.563747,0.585161694
-4.1,0.029253387,0.029176652,0.563102952,0.585453594
-4.09,0.029050175,0.028917376,0.562455978,0.585740961
-4.08,0.02884812,0.028660761,0.561806073,0.586023778
-4.07,0.028647218,0.028406776,0.561153234,0.586302028
-4.06,0.028447463,0.028155392,0.560497456,0.586575695
-4.05,0.028248849,0.027906577,0.559838735,0.586844761
-4.04,0.028051371,0.027660302,0.559177066,0.587109209
-4.03,0.027855024,0.027416535,0.558512446,0.587369021
-4.02,0.027659802,0.027175247,0.55784487,0.587624181
-4.01,0.0274657,0.026936407,0.557174334,0.587874671
-4,0.027272713,0.026699985,0.556500834,0.588120472
-3.99,0.027080835,0.026465951,0.555824365,0.588361569
-3.98,0.026890061,0.026234275,0.555144924,0.588597942
-3.97,0.026700386,0.026004928,0.554462505,0.588829575
-3.96,0.026511804,0.025777879,0.553777105,0.589056449
-3.95,0.02632431,0.025553098,0.55308872,0.589278547
-3.94,0.0261379,0.025330557,0.552397344,0.589495851
-3.93,0.025952567,0.025110225,0.551702975,0.589708342
-3.92,0.025768306,0.024892074,0.551005607,0.589916003
-3.91,0.025585113,0.024676074,0.550305237,0.590118815
-3.9,0.025402982,0.024462195,0.54960186,0.59031676
-3.89,0.025221907,0.024250409,0.548895471,0.59050982
-3.88,0.025041885,0.024040687,0.548186067,0.590697976
-3.87,0.02486291,0.023833,0.547473643,0.59088121
-3.86,0.024684976,0.023627319,0.546758195,0.591059503
-3.85,0.024508078,0.023423617,0.546039719,0.591232837
-3.84,0.024332212,0.023221863,0.54531821,0.591401192
-3.83,0.024157373,0.023022031,0.544593664,0.59156455
-3.82,0.023983554,0.022824091,0.543866077,0.591722892
-3.81,0.023810753,0.022628017,0.543135444,0.591876199
-3.8,0.023638962,0.022433779,0.542401761,0.592024451
-3.79,0.023468178,0.022241351,0.541665024,0.59216763
-3.78,0.023298396,0.022050705,0.540925229,0.592305717
-3.77,0.02312961,0.021861813,0.54018237,0.592438691
-3.76,0.022961816,0.021674648,0.539436444,0.592566534
-3.75,0.022795008,0.021489183,0.538687447,0.592689226
-3.74,0.022629182,0.021305391,0.537935373,0.592806746
-3.73,0.022464333,0.021123245,0.53718022,0.592919077
-3.72,0.022300457,0.020942719,0.536421981,0.593026197
-3.71,0.022137547,0.020763786,0.535660654,0.593128086
-3.7,0.0219756,0.02058642,0.534896233,0.593224726
-3.69,0.021814611,0.020410596,0.534128715,0.593316095
-3.68,0.021654575,0.020236286,0.533358095,0.593402173
-3.67,0.021495487,0.020063465,0.532584368,0.59348294
-3.66,0.021337342,0.019892108,0.53180753,0.593558377
-3.65,0.021180136,0.019722189,0.531027577,0.593628461
-3.64,0.021023865,0.019553684,0.530244504,0.593693173
-3.63,0.020868522,0.019386567,0.529458307,0.593752491
-3.62,0.020714104,0.019220813,0.528668982,0.593806396
-3.61,0.020560607,0.019056398,0.527876524,0.593854866
-3.6,0.020408025,0.018893298,0.527080929,0.59389788
-3.59,0.020256354,0.018731489,0.526282193,0.593935417
-3.58,0.020105589,0.018570946,0.52548031,0.593967456
-3.57,0.019955726,0.018411645,0.524675277,0.593993976
-3.56,0.01980676,0.018253564,0.523867089,0.594014955
-3.55,0.019658687,0.018096679,0.523055742,0.594030372
-3.54,0.019511502,0.017940966,0.522241231,0.594040204
-3.53,0.0193652,0.017786404,0.521423552,0.594044431
-3.52,0.019219778,0.017632969,0.520602701,0.594043031
-3.51,0.019075231,0.017480638,0.519778672,0.594035981
-3.5,0.018931555,0.017329391,0.518951462,0.594023259
-3.49,0.018788744,0.017179205,0.518121067,0.594004844
-3.48,0.018646795,0.017030057,0.51728748,0.593980713
-3.47,0.018505704,0.016881927,0.516450699,0.593950844
-3.46,0.018365465,0.016734794,0.515610719,0.593915214
-3.45,0.018226075,0.016588636,0.514767535,0.593873801
-3.44,0.018087529,0.016443433,0.513921143,0.593826582
-3.43,0.017949824,0.016299164,0.513071538,0.593773534
-3.42,0.017812954,0.016155809,0.512218716,0.593714634
-3.41,0.017676915,0.016013348,0.511362673,0.59364986
-3.4,0.017541705,0.015871761,0.510503403,0.593579187
-3.39,0.017407317,0.015731029,0.509640903,0.593502594
-3.38,0.017273748,0.015591133,0.508775167,0.593420056
-3.37,0.017140994,0.015452053,0.507906192,0.59333155
-3.36,0.017009051,0.015313771,0.507033973,0.593237052
-3.35,0.016877914,0.015176268,0.506158505,0.593136539
-3.34,0.01674758,0.015039527,0.505279784,0.593029986
-3.33,0.016618044,0.01490353,0.504397806,0.592917371
-3.32,0.016489303,0.014768258,0.503512565,0.592798668
-3.31,0.016361352,0.014633694,0.502624057,0.592673853
-3.3,0.016234187,0.014499823,0.501732279,0.592542903
-3.29,0.016107804,0.014366625,0.500837224,0.592405792
-3.28,0.0159822,0.014234086,0.49993889,0.592262497
-3.27,0.01585737,0.014102189,0.49903727,0.592112992
-3.26,0.01573331,0.013970918,0.498132361,0.591957253
-3.25,0.015610017,0.013840258,0.497224158,0.591795255
-3.24,0.015487486,0.013710192,0.496312657,0.591626972
-3.23,0.015365715,0.013580706,0.495397852,0.59145238
-3.22,0.015244698,0.013451786,0.49447974,0.591271453
-3.21,0.015124432,0.013323416,0.493558315,0.591084165
-3.2,0.015004913,0.013195583,0.492633574,0.590890492
-3.19,0.014886137,0.013068273,0.491705512,0.590690408
-3.18,0.014768102,0.012941472,0.490774123,0.590483886
-3.17,0.014650802,0.012815166,0.489839404,0.590270901
-3.16,0.014534234,0.012689344,0.48890135,0.590051426
-3.15,0.014418394,0.012563991,0.487959956,0.589825436
-3.14,0.01430328,0.012439097,0.487015218,0.589592905
-3.13,0.014188886,0.012314648,0.486067131,0.589353805
-3.12,0.014075209,0.012190633,0.48511569,0.58910811
-3.11,0.013962246,0.012067041,0.484160891,0.588855793
-3.1,0.013849994,0.01194386,0.48320273,0.588596828
-3.09,0.013738447,0.01182108,0.482241201,0.588331188
-3.08,0.013627604,0.01169869,0.4812763,0.588058845
-3.07,0.01351746,0.01157668,0.480308022,0.587779772
-3.06,0.013408012,0.01145504,0.479336363,0.587493942
-3.05,0.013299256,0.01133376,0.478361318,0.587201328
-3.04,0.013191188,0.011212832,0.477382882,0.586901901
-3.03,0.013083806,0.011092246,0.476401052,0.586595633
-3.02,0.012977106,0.010971994,0.475415821,0.586282498
-3.01,0.012871084,0.010852067,0.474427186,0.585962467
-3,0.012765736,0.010732457,0.473435141,0.585635511
-2.99,0.012661061,0.010613158,0.472439683,0.585301603
-2.98,0.012557053,0.010494161,0.471440806,0.584960714
-2.97,0.01245371,0.01037546,0.470438506,0.584612814
-2.96,0.012351028,0.010257048,0.469432778,0.584257877
-2.95,0.012249004,0.010138918,0.468423617,0.583895872
-2.94,0.012147635,0.010021065,0.467411019,0.58352677
-2.93,0.012046918,0.009903483,0.46639498,0.583150543
-2.92,0.011946848,0.009786166,0.465375493,0.582767161
-2.91,0.011847423,0.00966911,0.464352555,0.582376595
-2.9,0.01174864,0.009552309,0.463326161,0.581978815
-2.89,0.011650495,0.00943576,0.462296306,0.581573791
-2.88,0.011552985,0.009319459,0.461262986,0.581161493
-2.87,0.011456107,0.009203401,0.460226195,0.580741892
-2.86,0.011359858,0.009087583,0.45918593,0.580314958
-2.85,0.011264234,0.008972003,0.458142185,0.579880659
-2.84,0.011169233,0.008856657,0.457094955,0.579438966
-2.83,0.011074851,0.008741543,0.456044236,0.578989848
-2.82,0.010981085,0.008626659,0.454990024,0.578533273
-2.81,0.010887932,0.008512003,0.453932312,0.578069213
-2.8,0.01079539,0.008397574,0.452871098,0.577597634
-2.79,0.010703454,0.008283371,0.451806375,0.577118507
-2.78,0.010612122,0.008169392,0.450738139,0.576631799
-2.77,0.010521392,0.008055639,0.449666386,0.57613748
-2.76,0.010431259,0.007942109,0.44859111,0.575635517
-2.75,0.010341721,0.007828804,0.447512307,0.57512588
-2.74,0.010252775,0.007715724,0.446429972,0.574608535
-2.73,0.010164418,0.007602871,0.445344101,0.574083452
-2.72,0.010076647,0.007490244,0.444254687,0.573550597
-2.71,0.009989459,0.007377846,0.443161728,0.573009938
-2.7,0.009902851,0.007265678,0.442065217,0.572461444
-2.69,0.009816821,0.007153743,0.440965151,0.571905081
-2.68,0.009731365,0.007042043,0.439861524,0.571340816
-2.67,0.00964648,0.006930581,0.438754331,0.570768617
-2.66,0.009562165,0.00681936,0.437643568,0.57018845
-2.65,0.009478415,0.006708383,0.43652923,0.569600283
-2.64,0.009395229,0.006597654,0.435411312,0.569004081
-2.63,0.009312602,0.006487177,0.434289809,0.568399811
-2.62,0.009230534,0.006376956,0.433164717,0.56778744
-2.61,0.00914902,0.006266997,0.43203603,0.567166934
-2.6,0.009068058,0.006157303,0.430903745,0.566538258
-2.59,0.008987645,0.006047881,0.429767855,0.565901379
-2.58,0.008907779,0.005938736,0.428628356,0.565256262
-2.57,0.008828457,0.005829874,0.427485243,0.564602873
-2.56,0.008749676,0.0057213,0.426338512,0.563941177
-2.55,0.008671433,0.005613022,0.425188158,0.56327114
-2.54,0.008593726,0.005505046,0.424034175,0.562592726
-2.53,0.008516553,0.005397379,0.422876559,0.5619059
-2.52,0.008439909,0.005290029,0.421715305,0.561210628
-2.51,0.008363794,0.005183003,0.420550409,0.560506874
-2.5,0.008288204,0.005076309,0.419381864,0.559794602
-2.49,0.008213137,0.004969955,0.418209668,0.559073776
-2.48,0.00813859,0.00486395,0.417033813,0.558344361
-2.47,0.00806456,0.004758303,0.415854296,0.557606322
-2.46,0.007991045,0.004653023,0.414671113,0.556859621
-2.45,0.007918043,0.004548118,0.413484257,0.556104222
-2.44,0.007845551,0.004443599,0.412293724,0.55534009
-2.43,0.007773566,0.004339476,0.411099509,0.554567186
-2.42,0.007702086,0.004235758,0.409901608,0.553785476
-2.41,0.007631108,0.004132456,0.408700014,0.552994921
-2.4,0.00756063,0.00402958,0.407494725,0.552195485
-2.39,0.00749065,0.003927142,0.406285734,0.551387131
-2.38,0.007421165,0.003825152,0.405073036,0.550569821
-2.37,0.007352172,0.003723623,0.403856628,0.549743517
-2.36,0.007283669,0.003622565,0.402636503,0.548908182
-2.35,0.007215654,0.003521991,0.401412657,0.548063779
-2.34,0.007148125,0.003421912,0.400185085,0.547210269
-2.33,0.007081078,0.003322341,0.398953782,0.546347614
-2.32,0.007014512,0.003223291,0.397718744,0.545475776
-2.31,0.006948424,0.003124774,0.396479964,0.544594716
-2.3,0.006882811,0.003026803,0.395237439,0.543704396
-2.29,0.006817672,0.002929392,0.393991163,0.542804777
-2.28,0.006753004,0.002832553,0.392741132,0.54189582
-2.27,0.006688805,0.002736302,0.39148734,0.540977487
-2.26,0.006625072,0.00264065,0.390229783,0.540049737
-2.25,0.006561803,0.002545613,0.388968456,0.539112533
-2.24,0.006498996,0.002451205,0.387703353,0.538165833
-2.23,0.006436649,0.002357439,0.38643447,0.537209599
-2.22,0.006374759,0.002264332,0.385161802,0.536243791
-2.21,0.006313323,0.002171896,0.383885343,0.535268368
-2.2,0.00625234,0.002080148,0.38260509,0.534283291
-2.19,0.006191808,0.001989102,0.381321036,0.53328852
-2.18,0.006131724,0.001898774,0.380033178,0.532284014
-2.17,0.006072085,0.001809179,0.378741509,0.531269732
-2.16,0.006012891,0.001720332,0.377446026,0.530245634
-2.15,0.005954137,0.00163225,0.376146723,0.52921168
-2.14,0.005895823,0.001544948,0.374843594,0.528167827
-2.13,0.005837946,0.001458442,0.373536636,0.527114035
-2.12,0.005780504,0.001372748,0.372225844,0.526050263
-2.11,0.005723494,0.001287882,0.370911211,0.524976469
-2.1,0.005666915,0.00120386,0.369592734,0.523892612
-2.09,0.005610764,0.0011207,0.368270407,0.522798649
-2.08,0.005555039,0.001038417,0.366944225,0.521694539
-2.07,0.005499738,0.000957028,0.365614184,0.520580241
-2.06,0.005444859,0.00087655,0.364280278,0.519455711
-2.05,0.005390399,0.000797,0.362942502,0.518320908
-2.04,0.005336357,0.000718393,0.361600852,0.517175789
-2.03,0.00528273,0.000640748,0.360255322,0.516020311
-2.02,0.005229516,0.000564081,0.358905907,0.514854432
-2.01,0.005176713,0.000488409,0.357552603,0.513678109
-2,0.00512432,0.000413749,0.356195405,0.512491298
-1.99,0.005072332,0.000340118,0.354834307,0.511293958
-1.98,0.00502075,0.000267533,0.353469304,0.510086043
-1.97,0.00496957,0.000196011,0.352100392,0.508867512
-1.96,0.004918791,0.000125569,0.350727566,0.507638319
-1.95,0.00486841,5.62E-05,0.34935082,0.506398423
-1.94,0.004818425,-1.20E-05,0.347970149,0.505147778
-1.93,0.004768835,-7.91E-05,0.346585549,0.50388634
-1.92,0.004719636,-0.000145053,0.345197015,0.502614066
-1.91,0.004670828,-0.000209837,0.343804541,0.501330912
-1.9,0.004622407,-0.00027344,0.342408122,0.500036832
-1.89,0.004574373,-0.000335843,0.341007755,0.498731783
-1.88,0.004526722,-0.00039703,0.339603432,0.497415719
-1.87,0.004479453,-0.000456984,0.338195151,0.496088595
-1.86,0.004432563,-0.000515689,0.336782905,0.494750368
-1.85,0.004386051,-0.000573128,0.335366689,0.493400991
-1.84,0.004339915,-0.000629284,0.3339465,0.49204042
-1.83,0.004294152,-0.000684142,0.33252233,0.490668609
-1.82,0.00424876,-0.000737686,0.331094177,0.489285513
-1.81,0.004203738,-0.000789898,0.329662034,0.487891085
-1.8,0.004159083,-0.000840763,0.328225897,0.486485281
-1.79,0.004114794,-0.000890266,0.32678576,0.485068055
-1.78,0.004070867,-0.00093839,0.325341619,0.483639359
-1.77,0.004027302,-0.000985121,0.323893469,0.48219915
-1.76,0.003984096,-0.001030443,0.322441304,0.480747379
-1.75,0.003941247,-0.001074341,0.32098512,0.479284001
-1.74,0.003898753,-0.0011168,0.319524912,0.477808969
-1.73,0.003856612,-0.001157806,0.318060675,0.476322237
-1.72,0.003814821,-0.001197344,0.316592403,0.474823758
-1.71,0.00377338,-0.001235401,0.315120092,0.473313484
-1.7,0.003732286,-0.001271962,0.313643737,0.47179137
-1.69,0.003691536,-0.001307013,0.312163332,0.470257368
-1.68,0.003651129,-0.001340542,0.310678874,0.468711431
-1.67,0.003611063,-0.001372536,0.309190356,0.467153511
-1.66,0.003571336,-0.001402981,0.307697775,0.465583561
-1.65,0.003531945,-0.001431866,0.306201124,0.464001533
-1.64,0.003492888,-0.001459178,0.304700399,0.462407381
-1.63,0.003454164,-0.001484906,0.303195595,0.460801056
-1.62,0.003415771,-0.001509038,0.301686707,0.459182509
-1.61,0.003377706,-0.001531564,0.30017373,0.457551695
-1.6,0.003339968,-0.001552472,0.29865666,0.455908563
-1.59,0.003302553,-0.001571753,0.29713549,0.454253066
-1.58,0.003265461,-0.001589398,0.295610217,0.452585156
-1.57,0.003228689,-0.001605395,0.294080835,0.450904784
-1.56,0.003192236,-0.001619738,0.292547339,0.449211902
-1.55,0.003156098,-0.001632417,0.291009725,0.447506461
-1.54,0.003120274,-0.001643424,0.289467987,0.445788413
-1.53,0.003084762,-0.001652752,0.28792212,0.444057708
-1.52,0.00304956,-0.001660394,0.28637212,0.442314298
-1.51,0.003014666,-0.001666344,0.284817982,0.440558134
-1.5,0.002980077,-0.001670595,0.2832597,0.438789167
-1.49,0.002945792,-0.001673143,0.28169727,0.437007347
-1.48,0.002911809,-0.001673983,0.280130687,0.435212626
-1.47,0.002878125,-0.001673109,0.278559946,0.433404954
-1.46,0.002844738,-0.00167052,0.276985042,0.431584281
-1.45,0.002811646,-0.001666211,0.275405971,0.429750559
-1.44,0.002778848,-0.001660181,0.273822726,0.427903737
-1.43,0.00274634,-0.001652428,0.272235304,0.426043766
-1.42,0.002714121,-0.00164295,0.270643699,0.424170596
-1.41,0.002682189,-0.001631748,0.269047907,0.422284177
-1.4,0.002650542,-0.001618822,0.267447922,0.420384459
-1.39,0.002619177,-0.001604172,0.26584374,0.418471393
-1.38,0.002588092,-0.001587801,0.264235357,0.416544928
-1.37,0.002557285,-0.001569711,0.262622766,0.414605015
-1.36,0.002526755,-0.001549905,0.261005963,0.412651602
-1.35,0.002496498,-0.001528388,0.259384944,0.41068464
-1.34,0.002466513,-0.001505164,0.257759704,0.408704079
-1.33,0.002436798,-0.00148024,0.256130237,0.406709868
-1.32,0.002407349,-0.001453621,0.254496539,0.404701956
-1.31,0.002378166,-0.001425316,0.252858605,0.402680293
-1.3,0.002349246,-0.001395332,0.25121643,0.40064483
-1.29,0.002320587,-0.001363679,0.24957001,0.398595514
-1.28,0.002292186,-0.001330367,0.247919339,0.396532295
-1.27,0.002264042,-0.001295407,0.246264413,0.394455123
-1.26,0.002236152,-0.001258811,0.244605228,0.392363947
-1.25,0.002208513,-0.001220592,0.242941777,0.390258715
-1.24,0.002181124,-0.001180764,0.241274057,0.388139378
-1.23,0.002153983,-0.001139343,0.239602062,0.386005885
-1.22,0.002127087,-0.001096344,0.237925789,0.383858183
-1.21,0.002100434,-0.001051784,0.236245231,0.381696223
-1.2,0.002074021,-0.001005682,0.234560386,0.379519954
-1.19,0.002047846,-0.000958058,0.232871246,0.377329323
-1.18,0.002021908,-0.00090893,0.231177809,0.375124281
-1.17,0.001996204,-0.000858323,0.229480069,0.372904776
-1.16,0.00197073,-0.000806257,0.227778022,0.370670758
-1.15,0.001945486,-0.000752757,0.226071662,0.368422174
-1.14,0.001920469,-0.000697849,0.224360986,0.366158974
-1.13,0.001895676,-0.000641559,0.222645988,0.363881106
-1.12,0.001871106,-0.000583914,0.220926664,0.36158852
-1.11,0.001846755,-0.000524944,0.219203009,0.359281164
-1.1,0.001822621,-0.000464679,0.217475019,0.356958987
-1.09,0.001798703,-0.000403151,0.215742688,0.354621938
-1.08,0.001774997,-0.000340393,0.214006013,0.352269965
-1.07,0.001751502,-0.000276438,0.212264989,0.349903017
-1.06,0.001728214,-0.000211324,0.21051961,0.347521044
-1.05,0.001705132,-0.000145087,0.208769873,0.345123993
-1.04,0.001682252,-7.78E-05,0.207015773,0.342711814
-1.03,0.001659574,-9.40E-06,0.205257305,0.340284455
-1.02,0.001637093,6.00E-05,0.203494465,0.337841865
-1.01,0.001614808,0.00013029,0.201727248,0.335383994
-1,0.001592717,0.000201529,0.19995565,0.332910789
-0.99,0.001570816,0.000273635,0.198179665,0.330422199
-0.98,0.001549103,0.000346561,0.196399291,0.327918174
-0.97,0.001527576,0.000420257,0.194614521,0.325398663
-0.96,0.001506233,0.000494671,0.192825352,0.322863613
-0.95,0.001485069,0.00056975,0.191031779,0.320312976
-0.94,0.001464085,0.00064544,0.189233798,0.317746698
-0.93,0.001443275,0.000721684,0.187431405,0.315164729
-0.92,0.001422639,0.000798424,0.185624594,0.312567019
-0.91,0.001402174,0.000875599,0.183813361,0.309953517
-0.9,0.001381876,0.000953148,0.181997703,0.307324171
-0.89,0.001361743,0.001031007,0.180177614,0.304678931
-0.88,0.001341773,0.00110911,0.17835309,0.302017746
-0.87,0.001321964,0.00118739,0.176524127,0.299340565
-0.86,0.001302312,0.001265777,0.174690721,0.296647338
-0.85,0.001282814,0.001344199,0.172852867,0.293938015
-0.84,0.001263469,0.001422583,0.171010561,0.291212544
-0.83,0.001244273,0.001500853,0.169163799,0.288470876
-0.82,0.001225224,0.001578932,0.167312576,0.28571296
-0.81,0.00120632,0.00165674,0.165456888,0.282938745
-0.8,0.001187556,0.001734195,0.16359673,0.280148183
-0.79,0.001168932,0.001811212,0.1617321,0.277341222
-0.78,0.001150443,0.001887706,0.159862992,0.274517812
-0.77,0.001132087,0.001963588,0.157989402,0.271677904
-0.76,0.001113862,0.002038768,0.156111326,0.268821448
-0.75,0.001095765,0.002113151,0.15422876,0.265948394
-0.74,0.001077793,0.002186643,0.1523417,0.263058693
-0.73,0.001059943,0.002259147,0.150450141,0.260152294
-0.72,0.001042212,0.002330561,0.14855408,0.25722915
-0.71,0.001024598,0.002400783,0.146653512,0.254289209
-0.7,0.001007097,0.002469709,0.144748434,0.251332424
-0.69,0.000989707,0.00253723,0.142838841,0.248358745
-0.68,0.000972426,0.002603237,0.140924729,0.245368124
-0.67,0.000955249,0.002667617,0.139006095,0.242360511
-0.66,0.000938175,0.002730254,0.137082934,0.239335858
-0.65,0.0009212,0.002791032,0.135155243,0.236294117
-0.64,0.000904321,0.002849829,0.133223016,0.233235238
-0.63,0.000887536,0.002906521,0.131286252,0.230159175
-0.62,0.000870842,0.002960984,0.129344945,0.227065878
-0.61,0.000854235,0.003013089,0.127399091,0.223955301
-0.6,0.000837713,0.003062703,0.125448688,0.220827395
-0.59,0.000821273,0.003109692,0.123493731,0.217682112
