OBJECTID,HOB_ID,commonName,aquiferFinal,casingLevel,wellLevel,COUNTY,WMD,GW_Basin,Row,Column_,lyr201808,ROW_COL,CFWI_YN,el03ss201811,LAYER,wt201811,cmt201811,lat,lon,CFWI
2473,wl_3403,USGS281757082231801,SAS,61.52796173,55.52796173,PASCO,SWFWMD,Central WestCentral Florida,235,149,1,235_149,N,,1,0,,28.29918813,-82.38823744,N
2474,wl_3404,USGS281756082231601,SAS,62.22163849,58.22163849,PASCO,SWFWMD,Central WestCentral Florida,235,149,1,235_149,N,,1,0,,28.29874922,-82.38777651,N
2475,wl_3405,USGS281754082231302,SAS,59.9001236,59.9001236,PASCO,SWFWMD,Central WestCentral Florida,235,149,1,235_149,N,,1,0,,28.29839314,-82.38697045,N
2476,wl_3406,USGS281754082231301,SAS,66.9001236,62.9001236,PASCO,SWFWMD,Central WestCentral Florida,235,149,1,235_149,N,,1,0,,28.2984159,-82.38699871,N
2477,wl_3407,USGS281754082231201,SAS,61.59629364,57.59629364,PASCO,SWFWMD,Central WestCentral Florida,235,149,1,235_149,N,68.694,1,0,,28.29838812,-82.38672092,N
2478,wl_3408,USGS281753082231402,SAS,53.89825439,47.89825439,PASCO,SWFWMD,Central WestCentral Florida,235,149,1,235_149,N,68.00071429,1,0,,28.29793513,-82.38725144,N
2479,wl_3409,USGS281733082234002,SAS,,56.12716675,PASCO,SWFWMD,Central WestCentral Florida,237,147,1,237_147,N,,1,0,,28.29255473,-82.39430425,N
2480,wl_3410,USGS281726082234602,SAS,54.18659973,53.18659973,PASCO,SWFWMD,Central WestCentral Florida,237,146,1,237_146,N,,1,1,,28.29065748,-82.39617924,N
2481,wl_3411,USGS281723082233601,SAS,52.60746765,46.60746765,PASCO,SWFWMD,Central WestCentral Florida,238,147,1,238_147,N,,1,0,,28.28974908,-82.39324838,N
2482,wl_3412,USGS281642082235401,SAS,57.85448456,49.85448456,PASCO,SWFWMD,Central WestCentral Florida,241,146,1,241_146,N,60.46285714,1,0,,28.27819301,-82.39833133,N
2483,wl_3413,USGS281635082233501,SAS,,,PASCO,SWFWMD,Central WestCentral Florida,241,147,1,241_147,N,,1,0,Only_one_year_of_observed_wls_in_2008,28.27637133,-82.39293193,N
2484,wl_3414,USGS281457082350402,SAS,36.03200531,30.03200531,PASCO,SWFWMD,Central WestCentral Florida,249,98,1,249_98,N,40.46142857,1,0,,28.24922047,-82.58435868,N
2485,wl_3415,USGS281457082350202,SAS,36.77470779,32.77470779,PASCO,SWFWMD,Central WestCentral Florida,249,98,1,249_98,N,39.56642857,1,0,,28.24905447,-82.58399768,N
2486,wl_3416,USGS281456082350102,SAS,37.40274811,30.40274811,PASCO,SWFWMD,Central WestCentral Florida,249,98,1,249_98,N,40.66071429,1,0,,28.24880447,-82.58369168,N
2487,wl_3417,USGS281456082345902,SAS,40.56261826,33.56261826,PASCO,SWFWMD,Central WestCentral Florida,249,98,1,249_98,N,40.63428571,1,0,,28.24885947,-82.58288668,N
2488,wl_3418,USGS281453082350102,SAS,37.8964386,29.8964386,PASCO,SWFWMD,Central WestCentral Florida,249,98,1,249_98,N,38.93142857,1,1,,28.24797047,-82.58369168,N
2489,wl_3419,USGS281452082350302,SAS,36.97323608,29.97323608,PASCO,SWFWMD,Central WestCentral Florida,249,98,1,249_98,N,38.965,1,0,,28.24772047,-82.58408068,N
2490,wl_3420,USGS281417082343602,SAS,32.5929718,28.5929718,PASCO,SWFWMD,Central WestCentral Florida,252,100,1,252_100,N,40.7,1,0,,28.23808145,-82.57652565,N
2491,wl_3421,USGS281413082342802,SAS,37.1533432,31.1533432,PASCO,SWFWMD,Central WestCentral Florida,252,100,1,252_100,N,43.01714286,1,0,,28.23697045,-82.57444164,N
2492,wl_3422,USGS281319082220701,SAS,,50.78894959,PASCO,SWFWMD,Central WestCentral Florida,257,153,1,257_153,N,,1,0,,28.22214352,-82.36852901,N
2493,wl_3424,USGS281202081391702,SAS,122.5594635,117.5594635,POLK,SWFWMD,East-Central Florida,265,337,1,265_337,Y,,1,1,,28.20124692,-81.65443857,Y
2494,wl_3482,USGS275737081345101,SAS,95.68930054,90.68930054,POLK,SWFWMD,East-Central Florida,335,356,1,335_356,Y,,1,0,,27.96087285,-81.58041846,Y
2495,wl_3485,USGS275156081481904,SAS,89.39297485,79.39297485,POLK,SWFWMD,Southern WestCentral Florida,362,298,1,362_298,Y,,1,1,,27.86574785,-81.80546583,Y
2496,wl_3488,USGS274926081355302,SAS,107.4024963,57.40249634,POLK,SWFWMD,Southern WestCentral Florida,375,351,1,375_351,Y,,1,1,,27.82442579,-81.59799723,Y
2497,wl_3490,USGS273501081351905,SAS,92.55850983,82.55850983,HARDEE,SWFWMD,Southern WestCentral Florida,445,353,1,445_353,N,,1,1,,27.58339355,-81.58851727,N
2498,wl_3491,USGS273143081421001,SAS,69.60852966,65.60852966,HARDEE,SWFWMD,Southern WestCentral Florida,460,324,1,460_324,N,,1,1,,27.52923936,-81.70237337,N
2499,wl_3492,USGS272840081332902,SAS,73.99701691,69.99701691,HIGHLANDS,SWFWMD,Southern WestCentral Florida,475,361,1,475_361,N,,1,1,,27.47840857,-81.55764383,N
2500,wl_3493,USGS272728081404301,SAS,36.11964417,31.61964417,HARDEE,SWFWMD,Southern WestCentral Florida,481,330,1,481_330,N,,1,1,,27.45777741,-81.67860696,N
2501,wl_3494,USGS272452081314101,SAS,73.69731598,69.19731598,HIGHLANDS,SWFWMD,Southern WestCentral Florida,494,369,1,494_369,N,,1,1,,27.41508,-81.52764269,N
2502,wl_3495,USGS272442081414301,SAS,36.28599548,31.78599548,HARDEE,SWFWMD,Southern WestCentral Florida,494,325,1,494_325,N,,1,1,,27.41166627,-81.69527373,N
2503,wl_3496,USGS271705082022104,SAS,56.33262634,41.33262634,DESOTO,SWFWMD,Southern WestCentral Florida,531,235,1,531_235,N,,1,1,,27.28539721,-82.04094117,N
2504,wl_3497,USGS271207082154301,SAS,,6.906547546,SARASOTA,SWFWMD,Southern WestCentral Florida,554,178,1,554_178,N,,1,1,,27.20371286,-82.26156616,N
2505,wl_3498,USGS271100082172703,SAS,23.90742111,-26.09257889,SARASOTA,SWFWMD,Southern WestCentral Florida,559,170,2,559_170,N,,2,1,,27.1839924,-82.29045656,N
2506,wl_3499,USGS270932082195201,SAS,15.53467178,10.53467178,SARASOTA,SWFWMD,Southern WestCentral Florida,566,160,1,566_160,N,,1,1,,27.15955012,-82.33073636,N
2507,wl_3500,USGS270926082155103,SAS,20.91046524,-14.08953476,SARASOTA,SWFWMD,Southern WestCentral Florida,567,177,2,567_177,N,,2,1,,27.15788328,-82.26378883,N
2508,wl_3501,USGS270852082164801,SAS,14.90742874,-20.09257126,SARASOTA,SWFWMD,Southern WestCentral Florida,570,173,2,570_173,N,,2,1,,27.14843966,-82.27962299,N
2509,wl_3502,USGS270816082192603,SAS,13.41377258,-16.58622742,SARASOTA,SWFWMD,Southern WestCentral Florida,573,162,1,573_162,N,,1,1,,27.13844067,-82.323514,N
2510,wl_3503,USGS270808082152604,SAS,18.90743256,-11.09256744,SARASOTA,SWFWMD,Southern WestCentral Florida,573,179,2,573_179,N,,2,1,,27.13621835,-82.25684414,N
2511,wl_3504,USGS270340081530206,SAS,35.23483276,1.234832764,DESOTO,SWFWMD,Southern WestCentral Florida,596,276,1,596_276,N,,1,1,,27.06121383,-81.88398499,N
2512,wl_3506,USGS280907082424803,SAS,18.5981636,3.598163605,PINELLAS,SWFWMD,Central WestCentral Florida,277,64,1,277_64,N,,1,1,,28.15203187,-82.71262244,N
2514,wl_3517,SWFWMD801582,UFA,17.15235901,-8.847640991,HERNANDO,SWFWMD,Northern WestCentral Florida,166,138,3,166_138,N,,3,1,,28.53724944,-82.43299858,N
2515,wl_3518,SWFWMD21155,UFA,-557.8112993,-613.8112993,PINELLAS,SWFWMD,Central WestCentral Florida,285,70,5,285_70,N,,5,1,,28.12333146,-82.69038634,N
2516,wl_3519,SWFWMD20732,UFA,-120.4957809,-309.4957809,HERNANDO,SWFWMD,Northern WestCentral Florida,121,112,5,121_112,N,,5,1,,28.68916553,-82.5364705,N
2517,wl_3520,SWFWMD778949,UFA,-2.940073013,-40.94007301,CITRUS,SWFWMD,Northern WestCentral Florida,32,152,3,32_152,N,,3,1,,28.99647086,-82.38533113,N
2518,wl_3522,USGS285121082112201,UFA,23.23792648,18.23792648,SUMTER,SWFWMD,Northern WestCentral Florida,74,198,3,74_198,N,,3,0,,28.85517166,-82.20130163,N
2519,wl_3523,USGS284551082345301,UFA,-73.83736706,-90.83736706,CITRUS,SWFWMD,Northern WestCentral Florida,99,101,4,99_101,N,,4,1,,28.76406818,-82.58157055,N
2520,wl_3524,USGS282659082391104,UFA,-440.8414574,-473.8414574,HERNANDO,SWFWMD,Northern WestCentral Florida,190,81,5,190_81,N,,5,1,,28.4501099,-82.65302596,N
2521,wl_3526,USGS270340081530201,UFA,-676.7651672,-1498.765167,DESOTO,SWFWMD,Southern WestCentral Florida,596,276,5,596_276,N,,5,0,,27.0611667,-81.88399637,N
2522,wl_3527,SWFWMD790056,UFA,-113.780014,-233.780014,HILLSBOROUGH,SWFWMD,Southern WestCentral Florida,325,171,3,325_171,N,,3,1,,27.98860584,-82.29853949,N
2523,wl_3528,SWFWMD788471,UFA,-95.25450134,-195.2545013,HILLSBOROUGH,SWFWMD,Southern WestCentral Florida,312,207,3,312_207,N,,3,1,,28.03596172,-82.15940276,N
2524,wl_3529,SWFWMD777757,UFA,-370.0409622,-610.0409622,POLK,SWFWMD,Southern WestCentral Florida,355,252,4,355_252,Y,,4,1,,27.89090683,-81.98241282,Y
2525,wl_3530,SWFWMD777756,UFA,-135.5686951,-210.5686951,POLK,SWFWMD,Southern WestCentral Florida,355,252,3,355_252,Y,,3,0,,27.89090129,-81.98237949,Y
2526,wl_3531,SWFWMD774267,UFA,-316.0616913,-1119.061691,HIGHLANDS,SWFWMD,Southern WestCentral Florida,488,361,3,488_361,N,,3,0,Data_from_2012-14_only,27.4342913,-81.55863718,N
2527,wl_3532,SWFWMD772948,UFA,31.68831635,3.688316345,SUMTER,SWFWMD,Northern WestCentral Florida,61,235,3,61_235,N,,3,1,,28.9017374,-82.05784859,N
2528,wl_3533,SWFWMD772679,UFA,-80.17868042,-488.1786804,POLK,SWFWMD,Southern WestCentral Florida,322,294,5,322_294,Y,,5,1,,28.00296682,-81.8221933,Y
2529,wl_3534,SWFWMD771468,UFA,-0.915412903,-30.9154129,CITRUS,SWFWMD,Northern WestCentral Florida,53,170,3,53_170,N,,3,1,,28.92512684,-82.31153158,N
2530,wl_3535,SWFWMD762867,UFA,-95.65639114,-215.6563911,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,274,99,3,274_99,N,,3,1,,28.16188745,-82.57938642,N
2531,wl_3536,SWFWMD751429,UFA,19.18832397,-5.811676025,SUMTER,SWFWMD,Northern WestCentral Florida,50,185,3,50_185,N,,3,1,,28.934938,-82.25279827,N
2532,wl_3537,SWFWMD747524,UFA,26.42609024,4.426090241,SUMTER,SWFWMD,Northern WestCentral Florida,59,249,3,59_249,N,,3,1,,28.90791214,-82.00387359,N
2533,wl_3538,SWFWMD737414,UFA,-1401.765167,-1498.765167,DESOTO,SWFWMD,Southern WestCentral Florida,596,276,5,596_276,N,,5,1,,27.06126661,-81.88397943,N
2534,wl_3539,SWFWMD734408,UFA,-401.6943588,-516.6943588,HIGHLANDS,SWFWMD,Southern WestCentral Florida,507,393,3,507_393,N,,3,0,,27.36889979,-81.43524846,N
2535,wl_3540,SWFWMD717345,UFA,4.143783569,-135.8562164,PASCO,SWFWMD,Northern WestCentral Florida,195,227,3,195_227,N,,3,1,,28.43829357,-82.08480134,N
2536,wl_3541,SWFWMD670785,UFA,-1129.873093,-1422.873093,HIGHLANDS,SWFWMD,East-Central Florida,468,397,5,468_397,N,,5,1,,27.50272242,-81.41963434,N
2537,wl_3542,SWFWMD670298,UFA,56.87709808,36.87709808,POLK,SWFWMD,Southern WestCentral Florida,329,278,2,329_278,Y,,2,1,,27.97860889,-81.88249319,Y
2538,wl_3543,SWFWMD665234,UFA,-449.5615578,-479.5615578,MARION,SWFWMD,Northern WestCentral Florida,22,168,5,22_168,N,,5,1,,29.03184025,-82.32154493,N
2539,wl_3544,SWFWMD574272,UFA,149.6604767,5.660476685,POLK,SWFWMD,East-Central Florida,232,335,1,232_335,Y,,1,1,,28.31357768,-81.66438913,Y
2540,wl_3545,SWFWMD24723,UFA,-359.4260178,-649.4260178,POLK,SWFWMD,East-Central Florida,278,360,5,278_360,Y,,5,1,,28.15677494,-81.56521657,Y
2541,wl_3546,SWFWMD20986,UFA,-16.84151578,-41.84151578,CITRUS,SWFWMD,Northern WestCentral Florida,89,94,3,89_94,N,,3,1,,28.79751572,-82.60674826,N
2542,wl_3547,SWFWMD20893,UFA,-464.9917145,-506.9917145,HERNANDO,SWFWMD,Northern WestCentral Florida,171,95,5,171_95,N,,5,1,,28.51755501,-82.60058105,N
2543,wl_3548,SWFWMD20720,UFA,-78.230896,-93.230896,HERNANDO,SWFWMD,Northern WestCentral Florida,142,114,4,142_114,N,,4,1,,28.61570198,-82.52575118,N
2544,wl_3549,SWFWMD20375,UFA,-109.8445702,-126.8445702,PASCO,SWFWMD,Central WestCentral Florida,213,73,3,213_73,N,,3,1,,28.37127659,-82.68208122,N
2545,wl_3550,SWFWMD18662,UFA,-272.7528553,-372.7528553,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,318,126,3,318_126,N,,3,1,,28.01122045,-82.47205274,N
2546,wl_3551,SJRWMD31802871,UFA,-45.20006943,-84.20006943,VOLUSIA,SJRWMD,Middle StJohns,51,443,3,51_443,N,,3,1,,28.93839626,-81.24716836,N
2547,wl_3552,SJRWMD31792877,UFA,41.82366943,-68.17633057,ORANGE,SJRWMD,East-Central Florida,170,349,3,170_349,Y,,3,1,,28.52912869,-81.61032673,Y
2548,wl_3553,SJRWMD31713205,UFA,-4.949165344,-54.94916534,ORANGE,SJRWMD,Middle StJohns,148,380,3,148_380,Y,,3,1,,28.60510373,-81.48858148,Y
2549,wl_3554,SJRWMD31433493,UFA,-10.78852844,-63.78852844,LAKE,SJRWMD,Middle StJohns,149,295,3,149_295,Y,,3,1,,28.6002588,-81.82214919,Y
2550,wl_3555,SJRWMD31283462,UFA,-269.5611639,-279.5611639,VOLUSIA,SJRWMD,Middle StJohns,77,424,5,77_424,N,,5,1,,28.84865376,-81.3177651,N
2551,wl_3556,SJRWMD31283460,UFA,-100.081624,-155.081624,VOLUSIA,SJRWMD,Middle StJohns,77,424,3,77_424,N,,3,1,,28.84841554,-81.3175705,N
2552,wl_3557,SJRWMD31233446,UFA,-385.1436634,-434.1436634,INDIAN RIVER,SJRWMD,East-Central Florida,431,567,3,431_567,N,,3,1,,27.6328805,-80.76523307,N
2553,wl_3558,SJRWMD31093402,UFA,-96.35458374,-146.3545837,SEMINOLE,SJRWMD,Middle StJohns,100,424,3,100_424,Y,,3,1,,28.76899033,-81.3209431,Y
2554,wl_3559,SJRWMD31073392,UFA,-74.35454941,-127.3545494,VOLUSIA,SJRWMD,Volusia,7,495,3,7_495,N,,3,1,,29.09141171,-81.0441131,N
2555,wl_3560,SJRWMD30522927,UFA,-175.7829094,-225.7829094,BREVARD,SJRWMD,East-Central Florida,226,607,3,226_607,N,,3,1,,28.33743056,-80.60838928,N
2556,wl_3561,SJRWMD30352853,UFA,-61.68197632,-111.6819763,LAKE,SJRWMD,Middle StJohns,89,373,3,89_373,N,,3,1,,28.80688422,-81.51840279,N
2557,wl_3562,SJRWMD30322838,UFA,-71.31743622,-126.3174362,VOLUSIA,SJRWMD,Middle StJohns,65,461,3,65_461,N,,3,1,,28.89161381,-81.17345234,N
2558,wl_3563,SJRWMD28455009,UFA,-232.2948914,-333.81,BREVARD,SJRWMD,East-Central Florida,298,595,3,298_595,N,,3,1,,28.08749684,-80.65554741,N
2559,wl_3564,SJRWMD27344790,UFA,-546.4448032,-856.4448032,INDIAN RIVER,SJRWMD,Eastern South Florida,396,662,4,396_662,N,,4,1,,27.7512421,-80.39763192,N
2560,wl_3565,SJRWMD27344789,UFA,-436.4448032,-486.4448032,INDIAN RIVER,SJRWMD,Eastern South Florida,396,662,3,396_662,N,,3,1,,27.75155221,-80.39740342,N
2561,wl_3566,SJRWMD19374937,UFA,-197.7845001,-299.76,ORANGE,SJRWMD,East-Central Florida,179,506,3,179_506,Y,,3,1,,28.4974961,-80.99832606,Y
2562,wl_3567,SJRWMD19355113,UFA,-327.1487885,-481.1487885,INDIAN RIVER,SJRWMD,East-Central Florida,388,617,3,388_617,N,,3,1,,27.77888569,-80.57110257,N
2563,wl_3568,SJRWMD19343202,UFA,-106.2762747,-210.2762747,BREVARD,SJRWMD,East-Central Florida,217,542,3,217_542,N,,3,1,,28.36778026,-80.85810545,N
2564,wl_3569,SJRWMD15474992,UFA,-17.66059494,-83.66059494,ORANGE,SJRWMD,Middle StJohns,118,381,3,118_381,Y,,3,1,,28.7075607,-81.48811665,Y
2565,wl_3573,SJRWMD05561053,UFA,-144.5105705,-189.993,VOLUSIA,SJRWMD,Middle StJohns,72,443,3,72_443,N,,3,1,,28.86498592,-81.24477749,N
2566,wl_3574,SJRWMD05501042,UFA,-102.9192457,-108.64,SEMINOLE,SJRWMD,Middle StJohns,81,402,3,81_402,Y,,3,1,,28.83419234,-81.40591946,Y
2567,wl_3575,SJRWMD05394092,UFA,-34.14925385,-184.27,SEMINOLE,SJRWMD,Middle StJohns,107,483,3,107_483,Y,,3,1,sjr_tr10_calibchg,28.74436577,-81.09062369,Y
2568,wl_3576,SJRWMD05371438,UFA,-45.05961609,-160.0596161,SEMINOLE,SJRWMD,Middle StJohns,114,469,3,114_469,Y,,3,1,sjr_tr10_calibchg,28.72317857,-81.14407054,Y
2569,wl_3578,SJRWMD05150967,UFA,-318.8229942,-416.275,OSCEOLA,SJRWMD,East-Central Florida,289,504,3,289_504,Y,,3,1,,28.118608,-81.00757009,Y
2570,wl_3583,SWFWMD726932,UFA,5.43844223,-191.5615578,MARION,SWFWMD,Northern WestCentral Florida,22,168,5,22_168,N,,5,0,,29.03178458,-82.32154671,N
2571,wl_3584,SWFWMD759559,UFA,-2.916282654,-25.91628265,CITRUS,SWFWMD,Northern WestCentral Florida,59,172,3,59_172,N,,3,1,,28.90455197,-82.30604561,N
2572,wl_3585,SWFWMD755810,UFA,7.494293213,-17.50570679,SUMTER,SWFWMD,Northern WestCentral Florida,66,191,3,66_191,N,,3,1,,28.8806304,-82.22824068,N
2573,wl_3586,SWFWMD781081,UFA,-9.48267746,-44.48267746,CITRUS,SWFWMD,Northern WestCentral Florida,78,166,3,78_166,N,,3,1,,28.83773004,-82.32593763,N
2574,wl_3587,SWFWMD670313,UFA,2.746437073,-17.25356293,CITRUS,SWFWMD,Northern WestCentral Florida,83,184,3,83_184,N,,3,1,,28.82110823,-82.25675187,N
2575,wl_3588,SWFWMD759565,UFA,13.53084564,-1.469154358,CITRUS,SWFWMD,Northern WestCentral Florida,92,190,3,92_190,N,,3,1,,28.79204171,-82.23440487,N
2576,wl_3589,SWFWMD781090,UFA,2.675441742,-27.32455826,CITRUS,SWFWMD,Northern WestCentral Florida,99,174,3,99_174,N,,3,1,,28.76655838,-82.29312154,N
2577,wl_3591,USGS285130082102901,UFA,,-127.9492989,SUMTER,SWFWMD,Northern WestCentral Florida,73,205,5,73_205,N,,5,1,,28.85833269,-82.1747213,N
2578,wl_3592,USGS285125082085301,UFA,22.16608047,-5.833919525,SUMTER,SWFWMD,Northern WestCentral Florida,75,213,3,75_213,N,,3,1,,28.85074917,-82.14479608,N
2579,wl_3593,USGS285035082075401,UFA,20.13048553,-3.869514465,SUMTER,SWFWMD,Northern WestCentral Florida,77,216,3,77_216,N,,3,1,,28.84297137,-82.13169334,N
2580,wl_3594,USGS284731082023801,UFA,,0.810782623,SUMTER,SWFWMD,Northern WestCentral Florida,92,238,3,92_238,N,,3,1,,28.79194342,-82.04388826,N
2581,wl_3595,USGS284057081593601,UFA,,-106.0573349,SUMTER,SWFWMD,Northern WestCentral Florida,124,251,3,124_251,N,,3,1,,28.68249886,-81.99333273,N
2582,wl_3596,USGS282840082035501,UFA,,10.07242584,PASCO,SWFWMD,Northern WestCentral Florida,184,232,3,184_232,N,,3,1,,28.47777698,-82.06527713,N
2583,wl_3597,USGS282202082280301,UFA,-3.860519409,-64.86051941,PASCO,SWFWMD,Northern WestCentral Florida,215,128,3,215_128,N,,3,1,,28.36710987,-82.46738705,N
2584,wl_3599,USGS280825082062901,UFA,64.75183105,61.75183105,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,282,220,3,282_220,N,85.69307648,3,1,,28.1401374,-82.10807805,N
2585,wl_3600,USGS280821082062901,UFA,-10.43869019,-85.43869019,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,282,220,3,282_220,N,,3,0,,28.13919239,-82.10796704,N
2586,wl_3604,USGS280254082441602,UFA,,-340.9089584,PINELLAS,SWFWMD,Central WestCentral Florida,306,58,3,306_58,N,,3,1,,28.04892014,-82.73741808,N
2587,wl_3605,USGS275753082435301,UFA,,-227.3119545,PINELLAS,SWFWMD,Central WestCentral Florida,331,59,3,331_59,N,,3,1,,27.964276,-82.73210824,N
2588,wl_3606,USGS273501081351902,UFA,-215.6950912,-369.6950912,HARDEE,SWFWMD,Southern WestCentral Florida,445,353,3,445_353,N,,2,1,Well_is_in_lower_Arcadia/Suwannee___There_is_an_Upper_Florida_aquifer_at_the_same_location_(ROMP_43)_that_is_more_indicative_of_the_UFA_,27.58336578,-81.58850061,N
2590,wl_3608,USGS270340081530202,UFA,-561.7651672,-788.7651672,DESOTO,SWFWMD,Southern WestCentral Florida,596,276,3,596_276,N,,3,1,,27.06117772,-81.88398221,N
2591,wl_3611,USGS283806082214801,UFA,,-67.79769135,HERNANDO,SWFWMD,Northern WestCentral Florida,137,156,3,137_156,N,,3,1,,28.63553736,-82.36296142,N
2592,wl_3612,USGS282530081065603,UZLFA,-1364.207264,-1436.207264,ORANGE,SJRWMD,East-Central Florida,200,476,9,200_476,Y,,9,0,sjr_tr10_calibchg,28.42556199,-81.11512074,Y
2593,wl_3613,USGS282530081065601,UZLFA,-1106.207264,-1186.207264,ORANGE,SJRWMD,East-Central Florida,200,476,9,200_476,Y,,9,0,sjr_tr10_calibchg,28.42556199,-81.11512074,Y
2664,wl_4004,USGS281635082342101,APPZ,-155.8367004,-708.8367004,PASCO,SWFWMD,Central WestCentral Florida,241,101,5,241_101,N,,5,1,,28.27630969,-82.57257298,N
2666,wl_4021,USGS290154082271801,UFA,,-32.71034241,CITRUS,SWFWMD,Northern WestCentral Florida,22,134,3,22_134,N,,3,1,,29.03155424,-82.45508123,N
2667,wl_4022,USGS285933082144301,UFA,,-19.79551697,CITRUS,SWFWMD,Northern WestCentral Florida,33,158,3,33_158,N,,3,1,,28.99235985,-82.3608592,N
2668,wl_4023,USGS285848082212701,UFA,,-18.47012329,CITRUS,SWFWMD,Northern WestCentral Florida,37,159,3,37_159,N,,3,1,,28.98008213,-82.35735927,N
2669,wl_4024,USGS285822082212901,UFA,,12.5663147,CITRUS,SWFWMD,Northern WestCentral Florida,39,159,3,39_159,N,,3,1,,28.97285993,-82.35797041,N
2670,wl_4025,USGS285227082044301,UFA,,-22.60284424,SUMTER,SWFWMD,Northern WestCentral Florida,68,230,3,68_230,N,,3,1,,28.87416549,-82.0786101,N
2671,wl_4026,USGS285142082080801,UFA,,-17.91912842,SUMTER,SWFWMD,Northern WestCentral Florida,72,215,3,72_215,N,,3,1,,28.86166582,-82.13555467,N
2672,wl_4027,USGS285128082082501,UFA,,-24.24495316,SUMTER,SWFWMD,Northern WestCentral Florida,73,214,3,73_214,N,,3,1,,28.85777697,-82.1402769,N
2673,wl_4028,USGS285123082152901,UFA,,-0.812286377,CITRUS,SWFWMD,Northern WestCentral Florida,73,184,3,73_184,N,,3,1,,28.85644416,-82.25816581,N
2674,wl_4029,USGS285118082093801,UFA,,-21.24940109,SUMTER,SWFWMD,Northern WestCentral Florida,74,209,3,74_209,N,,3,1,,28.85499931,-82.16055472,N
2675,wl_4030,USGS285048082101101,UFA,,-19.37063599,SUMTER,SWFWMD,Northern WestCentral Florida,76,206,3,76_206,N,,3,1,,28.84666608,-82.16972137,N
2676,wl_4031,USGS285020082023701,UFA,,-25.89082718,SUMTER,SWFWMD,Northern WestCentral Florida,79,239,3,79_239,N,,3,1,,28.83888768,-82.04361026,N
2677,wl_4032,USGS285011082103201,UFA,,14.3800354,SUMTER,SWFWMD,Northern WestCentral Florida,79,205,3,79_205,N,,3,1,,28.83638839,-82.17555484,N
2678,wl_4033,USGS284840082093501,UFA,,-32.57313919,SUMTER,SWFWMD,Northern WestCentral Florida,87,209,3,87_209,N,,3,1,,28.81111066,-82.15972159,N
2679,wl_4034,USGS284741082084601,UFA,,6.130485535,SUMTER,SWFWMD,Northern WestCentral Florida,91,212,3,91_212,N,,3,1,,28.79444403,-82.14611057,N
2680,wl_4035,USGS284736082075001,UFA,,-35.76007843,SUMTER,SWFWMD,Northern WestCentral Florida,92,216,3,92_216,N,,3,1,,28.79333282,-82.13055506,N
2681,wl_4037,USGS284653082084201,UFA,,-6.95161438,SUMTER,SWFWMD,Northern WestCentral Florida,95,212,3,95_212,N,,3,1,,28.78138854,-82.14499955,N
2682,wl_4038,USGS284541082071101,UFA,,5.152721405,SUMTER,SWFWMD,Northern WestCentral Florida,101,219,3,101_219,N,,3,1,,28.76138849,-82.11972183,N
2683,wl_4039,USGS284518082070901,UFA,,10.25098038,SUMTER,SWFWMD,Northern WestCentral Florida,103,219,3,103_219,N,,3,1,,28.75499963,-82.11916636,N
2684,wl_4041,USGS284316082142401,UFA,,-26.97333527,SUMTER,SWFWMD,Northern WestCentral Florida,113,188,3,113_188,N,,3,1,,28.72105599,-82.24002775,N
2685,wl_4042,USGS283903082164501,UFA,,-29.00514984,HERNANDO,SWFWMD,Northern WestCentral Florida,133,178,3,133_178,N,,3,1,,28.65086139,-82.27908318,N
2686,wl_4043,USGS283812082122501,UFA,,-28.9045105,SUMTER,SWFWMD,Northern WestCentral Florida,137,196,3,137_196,N,,3,1,,28.63652796,-82.20699997,N
2687,wl_4044,USGS283757082144501,UFA,,-17.64356232,SUMTER,SWFWMD,Northern WestCentral Florida,138,186,3,138_186,N,,3,1,,28.63244486,-82.24591678,N
2688,wl_4045,USGS282757082114601,UFA,,-31.1654892,PASCO,SWFWMD,Northern WestCentral Florida,187,198,3,187_198,N,,3,1,,28.46577776,-82.19622206,N
2689,wl_4048,SWFWMD670747,ICU,,-41.35822868,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,306,129,3,306_129,N,,3,0,,28.05435953,-82.46060797,N
2690,wl_4055,USGS290312082232701,ICU,,29.68001556,MARION,SWFWMD,Northern WestCentral Florida,16,150,3,16_150,N,,3,0,,29.05333197,-82.39072009,N
2691,wl_4056,USGS290235082270701,ICU,,-12.20825195,MARION,SWFWMD,Northern WestCentral Florida,18,135,3,18_135,N,,3,1,,29.04313756,-82.45191459,N
2692,wl_4057,USGS290013082185901,ICU,,27.62443161,MARION,SWFWMD,Northern WestCentral Florida,30,169,3,30_169,N,,3,1,,29.00347092,-82.31641476,N
2693,wl_4059,USGS283754081312101,ICU,-63.87570953,-113.8757095,ORANGE,SJRWMD,Middle StJohns,140,372,2,140_372,Y,,2,0,sjr_tr10_calibchg,28.63221661,-81.52208212,Y
2694,wl_4060,USGS281929081511501,ICU,,89.43255615,POLK,SWFWMD,Northern WestCentral Florida,229,286,1,229_286,Y,,1,1,,28.32471978,-81.85416201,Y
